,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,timestamp,est_time,est_date
0,2018-06-30,NBA.LS,EUR,2018-06-30,2018-06-30,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36166667,36166667,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,1620595531,17:25:31,20210509
1,2017-06-30,NBA.LS,EUR,2017-06-30,2017-06-30,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36166667,36166667,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,1620595531,17:25:31,20210509
2,2016-06-30,NBA.LS,EUR,2016-06-30,2016-06-30,Q2,58598000.0,9640000.0,48958000.0,0.8354892658452507,0.0,22802000.0,0.0,34000.0,47055000.0,56695000.0,766000.0,1074000.0,2977000.0,0.050803781699034094,1903000.0,0.032475511109594186,0.0,1932000.0,0.03297040854636677,327000.0,1085000.0,0.01851599030683641,0.03,0.03,36166667,36166667,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,1620595531,17:25:31,20210509
3,2016-03-31,NBA.LS,EUR,2016-03-31,2016-03-31,Q1,47064000.0,5338000.0,41726000.0,0.8865799762026177,0.0,14809000.0,0.0,0.0,38705000.0,44043000.0,950000.0,1177000.0,4198000.0,0.08919768825429203,3021000.0,0.06418918918918919,0.0,3377000.0,0.07175335713071562,583000.0,1691000.0,0.03592979772225055,0.05,0.05,31382770,31382770,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,1620595531,17:25:31,20210509
4,2015-12-31,NBA.LS,EUR,2015-12-31,2015-12-31,Q4,62339000.0,14377000.0,47962000.0,0.7693739071849083,0.0,12790000.0,0.0,0.0,44454000.0,58831000.0,219000.0,-1510000.0,1998000.0,0.032050562248351754,3508000.0,0.05627295914275173,0.0,3987000.0,0.0639567525946839,-369000.0,3008000.0,0.04825229791944048,0.08317050614589395,0.08317050614589395,36166667,36166667,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,1620595531,17:25:31,20210509
5,2015-09-30,NBA.LS,EUR,2015-09-30,2015-09-30,Q3,56338000.0,20264000.0,36074000.0,0.6403138201569101,0.0,11767000.0,0.0,-480000.0,34554000.0,54818000.0,1061000.0,1251000.0,2771000.0,0.049185274592637294,1520000.0,0.026980013490006744,0.0,1479000.0,0.02625226312613156,848000.0,955000.0,0.016951258475629238,0.030424,0.030424,31389437,31389437,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,1620595531,17:25:31,20210509
6,2015-06-30,NBA.LS,EUR,2015-06-30,2015-06-30,Q2,58792000.0,9473000.0,49319000.0,0.8388726357327527,0.0,22807000.0,0.0,433000.0,46962000.0,56435000.0,2340000.0,1305000.0,3662000.0,0.062287386038916856,2357000.0,0.04009048850183698,0.0,2610000.0,0.04439379507415975,812000.0,1535000.0,0.02610899442100966,0.05,0.05,30700000,30700000,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,1620595531,17:25:31,20210509
7,2015-03-31,NBA.LS,EUR,2015-03-31,2015-03-31,Q1,54123000.0,11411000.0,42712000.0,0.7891654195074183,0.0,16257000.0,0.0,0.0,40033000.0,51444000.0,0.0,1349000.0,4028000.0,0.07442307336991667,2679000.0,0.04949836483565213,0.0,2075000.0,0.03833859911682649,454000.0,1927000.0,0.03560408698704802,0.06,0.06,32116667,32116667,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,1620595531,17:25:31,20210509
8,2014-12-31,NBA.LS,EUR,2014-12-31,2014-12-31,Q4,62206000.0,16992000.0,45214000.0,0.7268430698003409,0.0,14048000.0,0.0,0.0,41040000.0,58032000.0,-1638000.0,-1969000.0,2205000.0,0.035446741471883744,4174000.0,0.06709963669099443,0.0,1865000.0,0.029981030768736136,26000.0,1065000.0,0.01712053499662412,0.02944700433689397,0.02944700433689397,36166667,36166667,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,1620595531,17:25:31,20210509
9,2014-09-30,NBA.LS,EUR,2014-09-30,2014-09-30,Q3,52740000.0,14294000.0,38446000.0,0.7289723170269246,0.0,14507000.0,0.0,507000.0,36475000.0,50769000.0,2047000.0,1468000.0,3439000.0,0.06520667425104285,1971000.0,0.03737201365187713,0.0,574000.0,0.010883579825559347,134000.0,98000.0,0.0018581721653394008,0.003181,0.003181,30811440,30811440,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,1620595531,17:25:31,20210509
10,2014-06-30,NBA.LS,EUR,2014-06-30,2014-06-30,Q2,54359000.0,15123000.0,39236000.0,0.721793999153774,0.0,14896000.0,0.0,653000.0,38108000.0,53231000.0,454000.0,1657000.0,2785000.0,0.0512334663993083,1128000.0,0.020750933608050186,0.0,825000.0,0.015176879633547342,352000.0,387000.0,0.007119336264464027,0.01,0.01,38700000,38700000,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,https://find-and-update.company-information.service.gov.uk/search/companies?q=Novabase+SGPS+SA,1620595531,17:25:31,20210509
