,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,timestamp,est_time,est_date
0,2020-12-31,ORGO,USD,2021-03-16,2021-03-16 16:22:35,Q4,106807000.0,25520000.0,81287000.0,0.7610643497149063,6299000.0,53217000.0,0.0,7000.0,59516000.0,85036000.0,2888000.0,2201000.0,23972000.0,0.22444221820667185,21771000.0,0.20383495463780463,7000.0,18890000.0,0.17686106715851957,396000.0,18494000.0,0.1731534449989233,0.17606620180581622,0.17606620180581622,105040035.0,105040035.0,https://www.sec.gov/Archives/edgar/data/1661181/000119312521082849/0001193125-21-082849-index.htm,https://www.sec.gov/Archives/edgar/data/1661181/000119312521082849/d96488d10k.htm,1620596189,17:36:29,20210509
1,2020-09-30,ORGO,USD,2020-11-09,2020-11-09 16:31:50,Q3,100799000.0,22964000.0,77835000.0,0.7721802795662656,3709000.0,51146000.0,0.0,44000.0,54855000.0,77819000.0,2969000.0,1841000.0,24821000.0,0.24624252224724452,22980000.0,0.2279784521671842,995000.0,21006000.0,0.20839492455282294,72000.0,20934000.0,0.20768063175229912,0.2,0.19,105040035.0,108489768.0,https://www.sec.gov/Archives/edgar/data/1661181/000119312520289119/0001193125-20-289119-index.htm,https://www.sec.gov/Archives/edgar/data/1661181/000119312520289119/d17599d10q.htm,1620596189,17:36:29,20210509
2,2020-06-30,ORGO,USD,2020-08-10,2020-08-10 16:23:18,Q2,68960000.0,20042000.0,48918000.0,0.7093677494199536,4668000.0,46502000.0,0.0,25000.0,51170000.0,71212000.0,2912000.0,1707000.0,-545000.0,-0.007903132250580047,-2252000.0,-0.03265661252900232,25000.0,-5139000.0,-0.07452146171693735,27000.0,-5166000.0,-0.07491299303944315,-0.05,-0.05,104714725.0,104714725.0,https://www.sec.gov/Archives/edgar/data/1661181/000119312520214949/0001193125-20-214949-index.htm,https://www.sec.gov/Archives/edgar/data/1661181/000119312520214949/d945496d10q.htm,1620596189,17:36:29,20210509
3,2020-03-31,ORGO,USD,2020-05-11,2020-05-11 16:14:37,Q1,61732000.0,18793000.0,42939000.0,0.6955711786431672,5410000.0,52613000.0,0.0,21000.0,58023000.0,76816000.0,2510000.0,1719000.0,-13365000.0,-0.21650035637918746,-15084000.0,-0.2443465301626385,1316000.0,-16278000.0,-0.26368820060908443,35000.0,-16313000.0,-0.2642551674982181,-0.16,-0.16,104486924.0,104486924.0,https://www.sec.gov/Archives/edgar/data/1661181/000119312520139057/0001193125-20-139057-index.htm,https://www.sec.gov/Archives/edgar/data/1661181/000119312520067198/d844864d10k.htm,1620596189,17:36:29,20210509
4,2019-12-31,ORGO,USD,2020-03-09,2020-03-09 16:22:28,Q4,74645000.0,20391000.0,54254000.0,0.7268269810436064,3640000.0,52368000.0,0.0,2000.0,56008000.0,76399000.0,2604000.0,2352000.0,598000.0,0.008011253265456495,-1754000.0,-0.023497890012726907,2000.0,-4356000.0,-0.0583562194386764,42000.0,-4398000.0,-0.05891888271150111,-0.04,-0.04,97760835.0,97760835.0,https://www.sec.gov/Archives/edgar/data/1661181/000119312520067198/0001193125-20-067198-index.htm,https://www.sec.gov/Archives/edgar/data/1661181/000119312520067198/d844864d10k.htm,1620596189,17:36:29,20210509
5,2019-09-30,ORGO,USD,2019-11-12,2019-11-12 16:28:13,Q3,64265000.0,19131000.0,45134000.0,0.7023107445732514,3924000.0,49475000.0,0.0,-1000.0,53399000.0,72530000.0,2427000.0,2321000.0,-5944000.0,-0.09249202520812262,-8265000.0,-0.12860810705671827,-1000.0,-10693000.0,-0.16638916984361626,48000.0,-10741000.0,-0.1671360771804248,-0.12,-0.12,92276858.0,92276858.0,https://www.sec.gov/Archives/edgar/data/1661181/000119312519289983/0001193125-19-289983-index.htm,https://www.sec.gov/Archives/edgar/data/1661181/000119312519289983/d819654d10q.htm,1620596189,17:36:29,20210509
6,2019-06-30,ORGO,USD,2019-08-09,2019-08-09 07:11:06,Q2,64948000.0,19446000.0,45502000.0,0.7005912422245488,3864000.0,48957000.0,0.0,-120000.0,52821000.0,72267000.0,2187000.0,2358000.0,-4961000.0,-0.07638418427049332,-7319000.0,-0.11269015212169736,-120000.0,-9626000.0,-0.14821087639342242,23000.0,-9649000.0,-0.14856500585083451,-0.11,-0.11,90647352.0,90647352.0,https://www.sec.gov/Archives/edgar/data/1661181/000119312519217411/0001193125-19-217411-index.htm,https://www.sec.gov/Archives/edgar/data/1661181/000119312519217411/d769352d10q.htm,1620596189,17:36:29,20210509
7,2019-03-31,ORGO,USD,2019-05-10,2019-05-10 07:26:40,Q1,57123000.0,16980000.0,40143000.0,0.7027467044798067,3371000.0,48893000.0,0.0,132000.0,52264000.0,69244000.0,1797000.0,2400000.0,-9721000.0,-0.17017663638114244,-12121000.0,-0.212191236454668,-1730000.0,-15629000.0,-0.2736025768954712,37000.0,-15666000.0,-0.27425030197993805,-0.17,-0.17,90604107.0,90604107.0,https://www.sec.gov/Archives/edgar/data/1661181/000119312519143616/0001193125-19-143616-index.htm,https://www.sec.gov/Archives/edgar/data/1661181/000119312519078332/d716594d10k.htm,1620596189,17:36:29,20210509
8,2018-12-31,ORGO,USD,2019-03-18,2019-03-18 16:42:29,Q4,193449000.0,64457663.0,128991337.0,0.6667976417557082,3091000.0,47478000.0,0.0,-5559795.0,50569000.0,237160663.0,2663000.0,0.0,-49543663.0,-0.2561071031641415,-43711663.0,-0.2259596224327859,-11617795.0,-69904743.0,-0.36136006389280895,2000.0,-69988743.0,-0.3617942868663058,-0.12,-0.12,76952174.0,76952174.0,https://www.sec.gov/Archives/edgar/data/1661181/000119312519078332/0001193125-19-078332-index.htm,https://www.sec.gov/Archives/edgar/data/1661181/000119312519078332/d716594d10k.htm,1620596189,17:36:29,20210509
9,2018-09-30,ORGO,USD,2018-11-09,2018-11-09 17:02:20,Q3,0.0,2248987.0,-2248987.0,0.0,0.0,0.0,0.0,5721795.0,61000000.0,2248987.0,0.0,0.0,-2248987.0,0.0,-2248987.0,0.0,5721795.0,4936409.0,0.0,0.0,4936409.0,0.0,0.36,0.36,9850644.0,9850644.0,https://www.sec.gov/Archives/edgar/data/1661181/000155837018009191/0001558370-18-009191-index.htm,https://www.sec.gov/Archives/edgar/data/1661181/000155837018009191/ahpa-20180930x10q.htm,1620596189,17:36:29,20210509
