,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink,timestamp,est_time,est_date
0,2020-12-31,DOC,USD,2021-02-26,2021-02-26 08:59:56,FY,68488000.0,149590000.0,0.0,12486000.0,-589938000.0,-1404000.0,0.0,659000.0,-973145000.0,0.0,233297000.0,-87000000.0,-73040000.0,0.0,0.0,0.0,-201913000.0,-25477000.0,364388000.0,0.0,-186721000.0,0.0,-31224000.0,0.0,160000.0,2515000.0,2355000.0,233297000.0,0.0,233297000.0,https://www.sec.gov/Archives/edgar/data/1574540/000157454021000038/0001574540-21-000038-index.htm,https://www.sec.gov/Archives/edgar/data/1574540/000157454021000038/doc-20201231.htm,1620591215,16:13:35,20210509
1,2019-12-31,DOC,USD,2020-02-27,2020-02-27 17:06:57,FY,74483000.0,151295000.0,0.0,10115000.0,-26034000.0,-5902000.0,0.0,2462000.0,-383207000.0,-7066000.0,201177000.0,-92147000.0,0.0,0.0,0.0,-95958000.0,-255308000.0,-355184000.0,131629000.0,-14023000.0,-172056000.0,-7041000.0,37325000.0,0.0,-16806000.0,2355000.0,19161000.0,201177000.0,-92147000.0,161040000.0,https://www.sec.gov/Archives/edgar/data/1574540/000157454020000015/0001574540-20-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1574540/000157454020000015/fy201910-k12312019.htm,1620591215,16:13:35,20210509
2,2018-12-31,DOC,USD,2019-02-28,2019-02-28 17:10:19,FY,56230000.0,163048000.0,0.0,8681000.0,-101357000.0,230000.0,0.0,-7137000.0,-357173000.0,-18967000.0,208694000.0,-25779000.0,0.0,0.0,0.0,-16766000.0,-77183000.0,-365018000.0,10759000.0,-2203000.0,-168971000.0,-11644000.0,-115077000.0,0.0,16434000.0,19161000.0,2727000.0,208694000.0,-25779000.0,174056000.0,https://www.sec.gov/Archives/edgar/data/1574540/000157454019000013/0001574540-19-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1574540/000157454019000013/fy201810-k12312018.htm,1620591215,16:13:35,20210509
3,2017-12-31,DOC,USD,2018-03-01,2018-03-01 16:25:49,FY,38146000.0,130242000.0,0.0,6695000.0,314959000.0,-2988000.0,0.0,6600000.0,-255816000.0,-14276000.0,180471000.0,-1248045000.0,0.0,0.0,0.0,-22725000.0,-1302638000.0,-1289503000.0,844669000.0,-23847000.0,-143708000.0,-9268000.0,1109403000.0,0.0,-12764000.0,2727000.0,15491000.0,180471000.0,-1248045000.0,157228000.0,https://www.sec.gov/Archives/edgar/data/1574540/000157454018000016/0001574540-18-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1574540/000157454018000016/fy201710-k12312017.htm,1620591215,16:13:35,20210509
4,2016-12-31,DOC,USD,2017-02-24,2017-02-24 09:57:16,FY,29981000.0,90495000.0,0.0,4894000.0,-240129000.0,-10058000.0,0.0,3779000.0,-570775000.0,-14977000.0,124779000.0,-1245128000.0,0.0,0.0,0.0,-4744000.0,-1261176000.0,-935232000.0,766841000.0,-13427000.0,-106416000.0,-8521000.0,1148745000.0,0.0,12348000.0,15491000.0,3143000.0,124779000.0,-1245128000.0,113475000.0,https://www.sec.gov/Archives/edgar/data/1574540/000157454017000007/0001574540-17-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1574540/000157454017000007/fy201610-k12312016.htm,1620591215,16:13:35,20210509
5,2015-12-31,DOC,USD,2016-02-29,2016-02-29 16:05:06,FY,11788000.0,48048000.0,0.0,3798000.0,-215342000.0,-2836000.0,0.0,-56000.0,-330646000.0,-7800000.0,61352000.0,-749768000.0,0.0,0.0,0.0,-45961000.0,-801716000.0,-365022000.0,545117000.0,-1694000.0,-64283000.0,-6534000.0,727584000.0,0.0,-12780000.0,3143000.0,15923000.0,61352000.0,-749768000.0,56364000.0,https://www.sec.gov/Archives/edgar/data/1574540/000157454016000065/0001574540-16-000065-index.htm,https://www.sec.gov/Archives/edgar/data/1574540/000157454016000065/fy1510-k12312015.htm,1620591215,16:13:35,20210509
6,2014-12-31,DOC,USD,2015-03-12,2015-03-12 17:08:49,FY,-4037000.0,17302000.0,0.0,2422000.0,-163814000.0,-986000.0,0.0,-136000.0,-115304000.0,-1469000.0,13295000.0,-500892000.0,0.0,0.0,0.0,-17018000.0,-518810000.0,-263749000.0,350384000.0,-7867000.0,-28104000.0,-7454000.0,464960000.0,0.0,-40555000.0,15923000.0,56478000.0,13295000.0,-500892000.0,12395000.0,https://www.sec.gov/Archives/edgar/data/1574540/000110465915019223/0001104659-15-019223-index.htm,https://www.sec.gov/Archives/edgar/data/1574540/000110465915019223/a15-1782_110k.htm,1620591215,16:13:35,20210509
7,2013-12-31,DOC,USD,2014-03-21,2014-03-21 16:07:09,FY,-2237000.0,5248000.0,0.0,433000.0,48576886.0,-184000.0,0.0,-1496000.0,48510000.0,510000.0,1005000.0,448000.0,0.0,0.0,0.0,-1000000.0,-126280000.0,-94182000.0,244934000.0,0.0,-2865000.0,-21260000.0,179139000.0,0.0,53864000.0,56478000.0,2614000.0,1005000.0,448000.0,-124723000.0,https://www.sec.gov/Archives/edgar/data/1574540/000110465914021828/0001104659-14-021828-index.htm,https://www.sec.gov/Archives/edgar/data/1574540/000110465914021828/a14-7067_110k.htm,1620591215,16:13:35,20210509
8,2012-12-31,DOC,USD,2012-12-31,2012-12-31,FY,-1655607.0,4429044.0,0.0,0.0,-72798.0,31525.0,0.0,459454.0,-66886.0,70000.0,3360135.0,0.0,0.0,0.0,0.0,0.0,13680825.0,-14149277.0,0.0,0.0,-1670750.0,-583188.0,-16358808.0,0.0,682152.0,2614036.0,1931884.0,3360135.0,-844509.0,2515626.0,,,1620591215,16:13:35,20210509
9,2011-12-31,DOC,USD,2011-12-31,2011-12-31,FY,-3060000.0,4812000.0,0.0,0.0,-1314000.0,-312000.0,0.0,-718000.0,5912.0,255000.0,2978000.0,0.0,0.0,0.0,0.0,0.0,-52000.0,-2639000.0,0.0,0.0,-1525000.0,-289000.0,-3758000.0,0.0,-832000.0,1932000.0,2764000.0,2978000.0,-52000.0,2926000.0,,,1620591215,16:13:35,20210509
