,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink,timestamp,est_time,est_date
0,2020-12-31,SQNS,USD,2020-12-31,2020-12-31,FY,-53540000.0,9773000.0,0.0,2985000.0,-7393000.0,-8703000.0,439000.0,6216000.0,-4627000.0,13075000.0,-19386000.0,0.0,0.0,-116000.0,0.0,-10900000.0,-24762000.0,-6982000.0,29272000.0,0.0,0.0,0.0,37619000.0,5000.0,-6524000.0,7574000.0,14098000.0,-19386000.0,-13775000.0,-33161000.0,,,1620598251,18:10:51,20210509
1,2019-12-31,SQNS,USD,2020-03-30 00:00:00,2020-03-30 16:37:38,FY,-36697000.0,8405000.0,0.0,1797000.0,23314000.0,6546000.0,1579000.0,-705000.0,15272000.0,9593000.0,5093000.0,0.0,0.0,-5000.0,0.0,0.0,-9101000.0,-8942000.0,0.0,0.0,0.0,0.0,6019000.0,1000.0,2012000.0,14098000.0,12086000.0,5093000.0,-9146000.0,-4053000.0,https://www.sec.gov/Archives/edgar/data/1383395/000138339520000011/0001383395-20-000011-index.html,https://www.sec.gov/Archives/edgar/data/1383395/000138339520000011/sequanscommunications-form.htm,1620598251,18:10:51,20210509
2,2018-12-31,SQNS,USD,2019-05-01,2019-05-01,FY,-36224000.0,6163000.0,0.0,1812000.0,-1313000.0,4003000.0,-867000.0,-3899000.0,-1109000.0,6041000.0,-22838000.0,0.0,0.0,0.0,24000.0,347000.0,-8766000.0,-589000.0,20841000.0,0.0,0.0,0.0,40744000.0,-2000.0,9138000.0,12086000.0,2948000.0,-22838000.0,-9208000.0,-32046000.0,https://www.sec.gov/Archives/edgar/data/1383395/000138339519000028/sequanscommunications-form.htm,https://www.sec.gov/Archives/edgar/data/1383395/000138339519000028/sequanscommunications-form.htm,1620598251,18:10:51,20210509
3,2017-12-31,SQNS,USD,2018-04-12,2018-04-12,FY,-26160000.0,5575000.0,0.0,1638000.0,-15306000.0,-7084000.0,1317000.0,-5939000.0,-2513000.0,4934000.0,-28626000.0,0.0,0.0,-113000.0,0.0,-2000.0,-6477000.0,-116000.0,14898000.0,0.0,0.0,0.0,17838000.0,11000.0,-17254000.0,2948000.0,20202000.0,-28626000.0,-6422000.0,-35048000.0,https://www.sec.gov/Archives/edgar/data/1383395/000138339518000015/sequanscommunications-form.htm,https://www.sec.gov/Archives/edgar/data/1383395/000138339518000015/sequanscommunications-form.htm,1620598251,18:10:51,20210509
4,2016-12-31,SQNS,USD,2017-03-31 00:00:00,2017-03-31 15:00:36,FY,-24787000.0,5295000.0,0.0,1122000.0,-2373000.0,705000.0,-4628000.0,2354000.0,-1767000.0,3769000.0,-15589000.0,0.0,0.0,0.0,24000.0,48000.0,-5270000.0,-12000.0,23569000.0,0.0,0.0,0.0,32778000.0,-5000.0,11914000.0,20202000.0,8288000.0,-15589000.0,-5390000.0,-20979000.0,https://www.sec.gov/Archives/edgar/data/1383395/000138339517000003/0001383395-17-000003-index.html,https://www.sec.gov/Archives/edgar/data/1383395/000138339517000003/sequanscommunications-form.htm,1620598251,18:10:51,20210509
5,2015-12-31,SQNS,USD,2016-04-29,2016-04-29,FY,-27402000.0,5275000.0,0.0,867000.0,1340000.0,-9091000.0,5134000.0,2041000.0,2678000.0,1661000.0,-16401000.0,0.0,0.0,-233000.0,345000.0,0.0,-5345000.0,-183000.0,0.0,0.0,0.0,0.0,17710000.0,-5000.0,-4041000.0,8288000.0,12329000.0,-16401000.0,-5483000.0,-21884000.0,https://www.sec.gov/Archives/edgar/data/1383395/000119312516569245/d142066d20f.htm,https://www.sec.gov/Archives/edgar/data/1383395/000119312516569245/d142066d20f.htm,1620598251,18:10:51,20210509
6,2014-12-31,SQNS,USD,2015-04-21,2015-04-21,FY,-34124000.0,5300000.0,0.0,1276000.0,2906000.0,-1619000.0,-2617000.0,3424000.0,-845000.0,20000.0,-24406000.0,0.0,0.0,0.0,0.0,0.0,-5625000.0,-244000.0,0.0,-300000.0,0.0,0.0,5121000.0,-5000.0,-24915000.0,12329000.0,37244000.0,-24406000.0,-6242000.0,-30648000.0,https://www.sec.gov/Archives/edgar/data/1383395/000119312515139015/d912528d20f.htm,https://www.sec.gov/Archives/edgar/data/1383395/000119312515139015/d912528d20f.htm,1620598251,18:10:51,20210509
7,2013-12-31,SQNS,USD,2014-03-31,2014-03-31,FY,-35586000.0,6336000.0,0.0,2165000.0,2720000.0,462000.0,861000.0,1272000.0,-299000.0,-34000.0,-24345000.0,0.0,0.0,-180000.0,0.0,0.0,-3956000.0,-231000.0,37131000.0,0.0,0.0,0.0,36791000.0,3000.0,8493000.0,37244000.0,28751000.0,-24345000.0,-3919000.0,-28264000.0,https://www.sec.gov/Archives/edgar/data/1383395/000119312514122528/d699038d20f.htm,https://www.sec.gov/Archives/edgar/data/1383395/000119312514122528/d699038d20f.htm,1620598251,18:10:51,20210509
8,2012-12-31,SQNS,USD,2013-03-29 00:00:00,2013-03-29 09:09:28,FY,-33024000.0,6200000.0,0.0,3189000.0,266000.0,3925000.0,4217000.0,-3317000.0,-552000.0,-137000.0,-22848000.0,0.0,0.0,-181000.0,0.0,0.0,-5752000.0,-40000.0,26000.0,0.0,0.0,0.0,122000.0,9000.0,-28469000.0,28751000.0,57220000.0,-22848000.0,-5571000.0,-28419000.0,https://www.sec.gov/Archives/edgar/data/1383395/000119312513133726/0001193125-13-133726-index.html,https://www.sec.gov/Archives/edgar/data/1383395/000119312513133726/d511115d20f.htm,1620598251,18:10:51,20210509
9,2011-12-31,SQNS,USD,2012-03-30 00:00:00,2012-03-30 16:01:57,FY,-429000.0,5902000.0,0.0,4174000.0,-7680000.0,5144000.0,-2870000.0,-6987000.0,-545000.0,649000.0,2763000.0,-11042000.0,0.0,0.0,0.0,709000.0,-10333000.0,-4800000.0,60513000.0,0.0,0.0,-656000.0,55057000.0,-6000.0,47481000.0,57220000.0,9739000.0,2763000.0,-11042000.0,-8279000.0,https://www.sec.gov/Archives/edgar/data/1383395/000119312512143524/0001193125-12-143524-index.html,https://www.sec.gov/Archives/edgar/data/1383395/000119312512143524/d322076d20f.htm,1620598251,18:10:51,20210509
